id,external_id,message_preview,hash,published_at,created_at,source_id,source_name
287842,14433,"#ORDI/USDT - LONG

Entry : 3.633

Targets :
3.668
... : 3.417

Leverage : 25x Cross

#DYOR
#MANAGE_RISK",b922f8f79223b1a5b24b57a8e2e7e7af,2026-06-01T12:39:16+00:00,2026-06-01T18:42:56.144379+00:00,183,t.me/InsiderCryptoLeak
296272,14447,"#GRASS/USDT - LONG

Entry : 0.4865

Targets :
0.49...: 0.4583

Leverage : 25x Cross

#DYOR
#MANAGE_RISK",3174d9681e17a63502755448ff58de89,2026-06-03T18:50:26+00:00,2026-06-04T00:18:21.243837+00:00,183,t.me/InsiderCryptoLeak
296278,14446,"#WIF/USDT - LONG

Entry : 0.1862

Targets :
0.1879... 0.1748

Leverage : 25x Cross

#DYOR 
#MANAGE_RISK",b7436b034b9a99bfdce4d2c62e236c23,2026-06-03T10:43:31+00:00,2026-06-04T00:18:21.376756+00:00,183,t.me/InsiderCryptoLeak
296283,14443,"#JTO/USDT - LONG [RISKY]

Entry : 0.6049

Targets ...: 0.5686

Leverage : 25x Cross

#DYOR
#MANAGE_RISK",adbed17cef170cc862f71c74395d17f6,2026-06-02T17:55:42+00:00,2026-06-04T00:18:21.408005+00:00,183,t.me/InsiderCryptoLeak
300568,14464,"#HYPE/USDT - SHORT

Entry : 58.815

Targets :
58.2...: 62.101

Leverage : 25x Cross

#DYOR
#MANAGE_RISK",cc49cc853eb8c8f50060a6501e1cc564,2026-06-05T17:45:57+00:00,2026-06-06T00:13:27.636938+00:00,183,t.me/InsiderCryptoLeak
300609,14455,"#WIF/USDT - SHORT

Entry : 0.1740

Targets : 
0.17... 0.1859

Leverage : 25x Cross

#DYOR 
#MANAGE_RISK",b8495fe088b96b1334689f14fd8b0568,2026-06-04T17:59:49+00:00,2026-06-06T00:13:28.876927+00:00,183,t.me/InsiderCryptoLeak
300617,14454,"#SUSHI/USDT - SHORT

Entry : 0.1995

Targets :
0.1...: 0.2125

Leverage : 25x Cross

#DYOR
#MANAGE_RISK",8cf18b57c94656732f939df7bb289c30,2026-06-04T12:24:53+00:00,2026-06-06T00:13:28.964095+00:00,183,t.me/InsiderCryptoLeak
304959,14480,"#BTC 

Bitcoin also continues to consolidate, form...ould still head within the current price movement.",6f31874d89bd4bba6109ff8c659047b1,2026-06-06T18:58:02+00:00,2026-06-07T00:26:46.120353+00:00,183,t.me/InsiderCryptoLeak
304961,14478,"#GRASS/USDT - SHORT [RISKY]

Entry : 0.3385

Targe...: 0.3587

Leverage : 25x Cross

#DYOR
#MANAGE_RISK",b94be40c29b99375b4802b22abaf4702,2026-06-06T14:33:30+00:00,2026-06-07T00:26:46.472931+00:00,183,t.me/InsiderCryptoLeak
308209,14486,"#HYPE/USDT - LONG

Entry : 61.400

Targets :
62.00...: 58.131

Leverage : 25x Cross

#DYOR
#MANAGE_RISK",f7bf0c5677f8d0f23947bc0ce08deecb,2026-06-08T12:17:23+00:00,2026-06-09T00:18:28.512573+00:00,183,t.me/InsiderCryptoLeak
